"id","name","series"
"37231","Yu Hamin #9","PLAVE"
"37230","Yu Hamin #8","PLAVE"
"37229","Yu Hamin #7","PLAVE"
"37228","Do Eunho #9","PLAVE"
"37227","Do Eunho #8","PLAVE"
"37226","Do Eunho #7","PLAVE"
"37225","Bamby #9","PLAVE"
"37224","Bamby #8","PLAVE"
"37223","Bamby #7","PLAVE"
"37222","Han Noah #9","PLAVE"
"37221","Han Noah #8","PLAVE"
"37220","Han Noah #7","PLAVE"
"37219","Nam Yejun #9","PLAVE"
"37218","Nam Yejun #8","PLAVE"
"37217","Nam Yejun #7","PLAVE"
"37216","Wanda #2","Morimens"
"37215","Wanda #1","Morimens"
"37214","Vein #11","Link Click"
"37213","Vein #10","Link Click"
"37212","Xia Fei #6","Link Click"
"37211","Liu Xiao #11","Link Click"
"37210","Qiao Ling #15","Link Click"
"37209","Lu Guang #22","Link Click"
"37208","Cheng Xiaoshi #21","Link Click"
"37207","Ihwa #11","Hero Killer"
"37206","Hoshirube Sho #6","Nijisanji"
"37205","Hoshirube Sho #5","Nijisanji"
"37204","Osamu Miya #4","Haikyu!!"
"37203","Keiji Akaashi #6","Haikyu!!"
"37202","Dante #7","NU: Carnival"
"37201","Ruggie Bucchi #11","Twisted Wonderland"
"37200","Ruggie Bucchi #10","Twisted Wonderland"
"37199","Male Rover #9","Wuthering Waves"
"37198","Hamel #12","Path To Nowhere"
"37197","Rust #2","Path To Nowhere"
"37196","Fenomeno #2","Uma Musume: Pretty Derby"
"37195","Fenomeno #1","Uma Musume: Pretty Derby"
"37194","Yao #6","Path To Nowhere"
"37193","Red Desire #3","Uma Musume: Pretty Derby"
"37192","Red Desire #2","Uma Musume: Pretty Derby"
"37191","Red Desire #1","Uma Musume: Pretty Derby"
"37190","Luke Pearce #13","Tears of Themis"
"37189","Marius von Hagen #12","Tears of Themis"
"37188","Lily Barriere #9","Identity V"
"37187","Tracy Reznik #7","Identity V"
"37186","Rhysand #1","A Court of Thorns and Roses"
"37185","Amber #9","Genshin Impact"
"37184","Inori Yuitsuka #5","Medalist"
"37183","Poseidon #1","Sleepy Princess in the Demon Castle"
"37182","Cecilia Immergreen #12","Hololive"
"37181","Cecilia Immergreen #11","Hololive"
"37180","Vaggie #3","Hazbin Hotel"
"37179","Vaggie #2","Hazbin Hotel"
"37178","Vaggie #1","Hazbin Hotel"
"37177","Cream Ferret Cookie #4","Cookie Run Series"
"37176","Sparxie #4","Honkai: Star Rail"
"37175","Silver Wolf #10","Honkai: Star Rail"
"37174","Noel Levine #2","Witch's Heart"
"37173","Riko Ayano #3","Catulus Syndrome"
"37172","Yuki Shirakaba #13","Catulus Syndrome"
"37171","Yuki Shirakaba #12","Catulus Syndrome"
"37170","Yuki Shirakaba #11","Catulus Syndrome"
"37169","Yuki Shirakaba #10","Catulus Syndrome"
"37168","Yuki Shirakaba #9","Catulus Syndrome"
"37167","Yuki Shirakaba #8","Catulus Syndrome"
"37166","Yuki Shirakaba #7","Catulus Syndrome"
"37165","Rio Tsukatsuki #4","Blue Archive"
"37164","Joo Jaekyung #10","Jinx"
"37163","Joo Jaekyung #9","Jinx"
"37162","Joo Jaekyung #8","Jinx"
"37161","Keiji Akaashi #5","Haikyu!!"
"37160","Keiji Akaashi #4","Haikyu!!"
"37159","Keiji Akaashi #3","Haikyu!!"
"37158","Mei Misaki #8","Another"
"37157","Mei Misaki #7","Another"
"37156","Mei Misaki #6","Another"
"37155","Mei Misaki #5","Another"
"37154","Hwei #1","League of Legends"
"37153","Arisu Tendou #5","Blue Archive"
"37152","Tressa #2","Chaos Zero Nightmare"
"37151","Pickles #5","Reverse: 1999"
"37150","Pickles #4","Reverse: 1999"
"37149","Pickles #3","Reverse: 1999"
"37148","Pickles #2","Reverse: 1999"
"37147","Pickles #1","Reverse: 1999"
"37146","Seofon #3","Granblue Fantasy"
"37145","Seofon #2","Granblue Fantasy"
"37144","Seofon #1","Granblue Fantasy"
"37143","Choi Heesung #4","Jinx"
"37142","Choi Heesung #3","Jinx"
"37141","Selena #15","Punishing: Gray Raven"
"37140","Mavuika #14","Genshin Impact"
"37139","Mavuika #13","Genshin Impact"
"37138","Mavuika #12","Genshin Impact"
"37137","Mavuika #11","Genshin Impact"
"37136","Mavuika #10","Genshin Impact"
"37135","Lee Yoohan #5","Payback"
"37134","Kuya #10","NU: Carnival"
"37133","Pearl #4","Steven Universe"
"37132","Pearl #3","Steven Universe"
"37131","Pearl #2","Steven Universe"
"37130","Pearl #1","Steven Universe"
"37129","Amethyst #4","Steven Universe"
"37128","Amethyst #3","Steven Universe"
"37127","Amethyst #2","Steven Universe"
"37126","Amethyst #1","Steven Universe"
"37125","Garnet #4","Steven Universe"
"37124","Garnet #3","Steven Universe"
"37123","Garnet #2","Steven Universe"
"37122","Garnet #1","Steven Universe"
"37121","Steven #4","Steven Universe"
"37120","Steven #3","Steven Universe"
"37119","Steven #2","Steven Universe"
"37118","Steven #1","Steven Universe"
"37117","Homura Akemi #24","Puella Magi Madoka Magica"
"37116","Homura Akemi #23","Puella Magi Madoka Magica"
"37115","Homura Akemi #22","Puella Magi Madoka Magica"
"37114","Homura Akemi #21","Puella Magi Madoka Magica"
"37113","Homura Akemi #20","Puella Magi Madoka Magica"
"37112","Homura Akemi #19","Puella Magi Madoka Magica"
"37111","Homura Akemi #18","Puella Magi Madoka Magica"
"37110","Madoka Kaname #30","Puella Magi Madoka Magica"
"37109","Madoka Kaname #29","Puella Magi Madoka Magica"
"37108","Madoka Kaname #28","Puella Magi Madoka Magica"
"37107","Madoka Kaname #27","Puella Magi Madoka Magica"
"37106","Madoka Kaname #26","Puella Magi Madoka Magica"
"37105","Madoka Kaname #25","Puella Magi Madoka Magica"
"37104","Cheval Grand #3","Uma Musume: Pretty Derby"
"37103","Cheval Grand #2","Uma Musume: Pretty Derby"
"37102","Yae Miko #10","Genshin Impact"
"37101","Nico Robin #23","One Piece"
"37100","Jin-Woo Sung #18","Solo Leveling"
"37099","Jin-Woo Sung #17","Solo Leveling"
"37098","Jin-Woo Sung #16","Solo Leveling"
"37097","Alisa #3","Punishing: Gray Raven"
"37096","Alisa #2","Punishing: Gray Raven"
"37095","Eli Clark #9","Identity V"
"37094","Eli Clark #8","Identity V"
"37093","Stargazer #9","Path To Nowhere"
"37092","Osamu Dazai #28","Bungo Stray Dogs"
"37091","Shinobu Sengoku #7","Ensemble Stars!!"
"37090","Hyuse #1","World Trigger"
"37089","Lucifer #17","Obey Me!"
"37088","Yoichi Isagi #19","Blue Lock"
"37087","Kazuo #3","DayX"
"37086","Joker #1","DC Comics"
"37085","Agnes Tachyon #5","Uma Musume: Pretty Derby"
"37084","Agnes Tachyon #4","Uma Musume: Pretty Derby"
"37083","Tadashi Yamaguchi #5","Haikyu!!"
"37082","Chizuru Ichinose #26","Rent a Girlfriend"
"37081","Chizuru Ichinose #25","Rent a Girlfriend"
"37080","Chizuru Ichinose #24","Rent a Girlfriend"
"37079","Chizuru Ichinose #23","Rent a Girlfriend"
"37078","Chizuru Ichinose #22","Rent a Girlfriend"
"37077","Valko #1","Love And Deepspace"
"37076","Raiden Shogun #16","Genshin Impact"
"37075","Nyamu Yuutenji #1","BanG Dream!"
"37074","Raana Kaname #8","BanG Dream!"
"37073","Elaina #31","Wandering Witch: The Journey of Elaina"
"37072","Elaina #30","Wandering Witch: The Journey of Elaina"
"37071","Elaina #29","Wandering Witch: The Journey of Elaina"
"37070","Elaina #28","Wandering Witch: The Journey of Elaina"
"37069","Elaina #27","Wandering Witch: The Journey of Elaina"
"37068","Elaina #26","Wandering Witch: The Journey of Elaina"
"37067","Elaina #25","Wandering Witch: The Journey of Elaina"
"37066","Elaina #24","Wandering Witch: The Journey of Elaina"
"37065","Elaina #23","Wandering Witch: The Journey of Elaina"
"37064","Elaina #22","Wandering Witch: The Journey of Elaina"
"37063","Melania #7","Reverse: 1999"
"37062","Melania #6","Reverse: 1999"
"37061","Melania #5","Reverse: 1999"
"37060","Beelzebub #5","Helluva Boss"
"37059","Beelzebub #4","Helluva Boss"
"37058","Beelzebub #3","Helluva Boss"
"37057","Beelzebub #2","Helluva Boss"
"37056","Beelzebub #1","Helluva Boss"
"37055","Verosika Mayday #5","Helluva Boss"
"37054","Verosika Mayday #4","Helluva Boss"
"37053","Verosika Mayday #3","Helluva Boss"
"37052","Verosika Mayday #2","Helluva Boss"
"37051","Verosika Mayday #1","Helluva Boss"
"37050","Fizzarolli #3","Helluva Boss"
"37049","Fizzarolli #2","Helluva Boss"
"37048","Fizzarolli #1","Helluva Boss"
"37047","Stolas #5","Helluva Boss"
"37046","Stolas #4","Helluva Boss"
"37045","Stolas #3","Helluva Boss"
"37044","Stolas #2","Helluva Boss"
"37043","Stolas #1","Helluva Boss"
"37042","Shin Youngwoo #3","Wet Sand"
"37041","Aventurine #12","Honkai: Star Rail"
"37040","Eijirou Kirishima #7","My Hero Academia"
"37039","Eijirou Kirishima #6","My Hero Academia"
"37038","Eijirou Kirishima #5","My Hero Academia"
"37037","Eijirou Kirishima #4","My Hero Academia"
"37036","Eijirou Kirishima #3","My Hero Academia"
"37035","Suo Cheng #5","The Wolf Who Picked Up"
"37034","Suo Cheng #4","The Wolf Who Picked Up"
"37033","Suo Cheng #3","The Wolf Who Picked Up"
"37032","Suo Cheng #2","The Wolf Who Picked Up"
"37031","Larry #12","Life Makeover"
"37030","Doctor #1","The Freak Circus"
"37029","Asmodeus #14","Obey Me!"
"37028","Kikoru Shinomiya #5","Monster #8"
"37027","Keiji Akaashi #2","Haikyu!!"
"37026","Andrew Sun #3","Take off"
"37025","Nathan Chuang #2","Take off"
"37024","Nikaido Hiro #6","Magical Girl Witch Trials"
"37023","Tachibana Sherry #4","Magical Girl Witch Trials"
"37022","Godzilla #4","Godzilla"
"37021","Godzilla #3","Godzilla"
"37020","Aerith Gainsborough #8","Final Fantasy VII"
"37019","Tsuyu Asui #13","My Hero Academia"
"37018","Tsuyu Asui #12","My Hero Academia"
"37017","Tsuyu Asui #11","My Hero Academia"
"37016","Tsuyu Asui #10","My Hero Academia"
"37015","Tomura Shigaraki #8","My Hero Academia"
"37014","Shouto Todoroki #10","My Hero Academia"
"37013","Shouto Todoroki #9","My Hero Academia"
"37012","Shouto Todoroki #8","My Hero Academia"
"37011","Shouto Todoroki #7","My Hero Academia"
"37010","Lambda #2","The Eminence in Shadow"
"37009","Nathan Chuang #1","Take off"
"37008","Andrew Sun #2","Take off"
"37007","Andrew Sun #1","Take off"
"37006","Haku Kusanagi #12","Tokyo Debunker"
"37005","Azul Ashengrotto #14","Twisted Wonderland"
"37004","Takato Saijou #1","Dakaichi: I'm Being Harassed By the Sexiest Man of the Year"
"37003","Junta Azumaya #1","Dakaichi: I'm Being Harassed By the Sexiest Man of the Year"
"37002","Laniaitte #4","Honkai Series"
"37001","Laniaitte #3","Honkai Series"
"37000","Laniaitte #2","Honkai Series"
"36999","Laniaitte #1","Honkai Series"
"36998","Ekko #9","League of Legends"
"36997","Yuki Shirakaba #6","Catulus Syndrome"
"36996","Yuki Shirakaba #5","Catulus Syndrome"
"36995","Yuki Shirakaba #4","Catulus Syndrome"
"36994","Yuki Shirakaba #3","Catulus Syndrome"
"36993","Yuki Shirakaba #2","Catulus Syndrome"
"36992","Yuki Shirakaba #1","Catulus Syndrome"
"36991","Riko Ayano #2","Catulus Syndrome"
"36990","Riko Ayano #1","Catulus Syndrome"
"36989","K1-B0 #3","Danganronpa V3: Killing Harmony"
"36988","K1-B0 #2","Danganronpa V3: Killing Harmony"
"36987","K1-B0 #1","Danganronpa V3: Killing Harmony"
"36986","Nyanko-Sensei #4","Natsume's Book of Friends"
"36985","Katsuki Bakugou #15","My Hero Academia"
"36984","Katsuki Bakugou #14","My Hero Academia"
"36983","Katsuki Bakugou #13","My Hero Academia"
"36982","Izuku Midoriya #15","My Hero Academia"
"36981","Izuku Midoriya #14","My Hero Academia"
"36980","Izuku Midoriya #13","My Hero Academia"
"36979","Kyouka Jirou #12","My Hero Academia"
"36978","Kyouka Jirou #11","My Hero Academia"
"36977","Denki Kaminari #7","My Hero Academia"
"36976","Denki Kaminari #6","My Hero Academia"
"36975","Denki Kaminari #5","My Hero Academia"
"36974","Denki Kaminari #4","My Hero Academia"
"36973","All Might #9","My Hero Academia"
"36972","All Might #8","My Hero Academia"
"36971","All Might #7","My Hero Academia"
"36970","All Might #6","My Hero Academia"
"36969","Uika Misumi #3","BanG Dream!"
"36968","Mari Ohara #10","Love Live!"
"36967","Mari Ohara #9","Love Live!"
"36966","Kim Hyesung #1","Love is an Illusion!"
"36965","Amanda Gaddis #3","Identity V"
"36964","Amanda Gaddis #2","Identity V"
"36963","Yu An #7","ERROR: Dawn Rebirth"
"36962","Yu An #6","ERROR: Dawn Rebirth"
"36961","Zhao Ran #8","ERROR: Dawn Rebirth"
"36960","Zhao Ran #7","ERROR: Dawn Rebirth"
"36959","Boa Hancock #20","One Piece"
"36958","Yuhao Yang #1","Yang Can't Live Alone"
"36957","Kohane Azusawa #15","Project SEKAI: Colorful Stage!"
"36956","Yuri Gable #1","Passion"
"36955","Oh Taejoon #4","Wet Sand"
"36954","Oh Taejoon #3","Wet Sand"
"36953","Reno Ichikawa #3","Monster #8"
"36952","Godzilla #2","Godzilla"
"36951","Godzilla #1","Godzilla"
"36950","Zhongli #10","Genshin Impact"
"36949","Haru Tsugino #4","ZENO"
"36948","Kikoru Shinomiya #4","Monster #8"
"36947","Heesung Gyun #6","Paws And Claws"
"36946","Ultear Milkovich #4","Fairy Tail"
"36945","Cyno #6","Genshin Impact"
"36944","Velina Airgid #3","Zenless Zone Zero"
"36943","Velina Airgid #2","Zenless Zone Zero"
"36942","Verina #6","Wuthering Waves"
"36941","Promeia #4","Zenless Zone Zero"
"36940","Promeia #3","Zenless Zone Zero"
"36939","Promeia #2","Zenless Zone Zero"
"36938","Promeia #1","Zenless Zone Zero"
"36937","Buddy #1","Cinderella Boy"
"36936","Deacon Hollow #1","Cinderella Boy"
"36935","Chase Hollow #1","Cinderella Boy"
"36934","Jetavie #6","Punishing: Gray Raven"
"36933","Jetavie #5","Punishing: Gray Raven"
"36932","Ajisai Sena #3","There's No Freaking Way I'll be Your Lover! Unless..."
"36931","Ajisai Sena #2","There's No Freaking Way I'll be Your Lover! Unless..."
"36930","Ajisai Sena #1","There's No Freaking Way I'll be Your Lover! Unless..."
"36929","Renako Amaori #5","There's No Freaking Way I'll be Your Lover! Unless..."
"36928","Renako Amaori #4","There's No Freaking Way I'll be Your Lover! Unless..."
"36927","Mai Oozuka #1","There's No Freaking Way I'll be Your Lover! Unless..."
"36926","Olivier #1","The Case Study of Vanitas"
"36925","Audrey Hall #9","Lord of Mysteries"
"36924","Audrey Hall #8","Lord of Mysteries"
"36923","Amon #5","Lord of Mysteries"
"36922","Medici #2","Lord of Mysteries"
"36921","Misumi Ikaruga #10","A3! Act! Addict! Actors!"
"36920","Yu An #5","ERROR: Dawn Rebirth"
"36919","Zhao Ran #6","ERROR: Dawn Rebirth"
"36918","Kaida Haru #8","Nijisanji"
"36917","Lighter #6","Zenless Zone Zero"
"36916","Meredy #3","Fairy Tail"
"36915","Satsuki Minazuki #3","Liar Satsuki Can See Death"
"36914","Kushina Uzumaki #4","Naruto"
"36913","Kushina Uzumaki #3","Naruto"
"36912","Kushina Uzumaki #2","Naruto"
"36911","Kushina Uzumaki #1","Naruto"
"36910","Velina Airgid #1","Zenless Zone Zero"
"36909","Ticket Taker #3","The Freak Circus"
"36908","Chelia Blendy #3","Fairy Tail"
"36907","Rei Miyamoto #5","Highschool of the Dead"
"36906","Floyd Leech #12","Twisted Wonderland"
"36905","Wolf King #8","The Wolf Who Picked Up"
"36904","Citlali #8","Genshin Impact"
"36903","Candace #5","Genshin Impact"
"36902","Beidou #8","Genshin Impact"
"36901","Baek Saheon #4","Got Dropped into a Ghost Story, Still Gotta Work"
"36900","Baek Saheon #3","Got Dropped into a Ghost Story, Still Gotta Work"
"36899","Baek Saheon #2","Got Dropped into a Ghost Story, Still Gotta Work"
"36898","V #3","Devil May Cry"
"36897","V #2","Devil May Cry"
"36896","V #1","Devil May Cry"
"36895","Norman #7","The Promised Neverland"
"36894","Norman #6","The Promised Neverland"
"36893","Norman #5","The Promised Neverland"
"36892","Ralsei #3","Deltarune"
"36891","Blaze #3","Sonic the Hedgehog Series"
"36890","Blaze #2","Sonic the Hedgehog Series"
"36889","Blaze #1","Sonic the Hedgehog Series"
"36888","Luna #1","Honor of Kings"
"36887","Yoimiya #7","Genshin Impact"
"36886","Gu Yan #4","First-Class Lawyer"
"36885","Gu Yan #3","First-Class Lawyer"
"36884","Gu Yan #2","First-Class Lawyer"
"36883","Gu Yan #1","First-Class Lawyer"
"36882","Yan Suizhi #4","First-Class Lawyer"
"36881","Yan Suizhi #3","First-Class Lawyer"
"36880","Yan Suizhi #2","First-Class Lawyer"
"36879","Yan Suizhi #1","First-Class Lawyer"
"36878","Maria Cadenzavna Eve #2","Symphogear"
"36877","Maria Cadenzavna Eve #1","Symphogear"
"36876","Chisei Kuzuryu #12","Paradox Live"
"36875","Chen Jingshen #19","Wait For Me After School"
"36874","Yu Fan #18","Wait For Me After School"
"36873","Vill-V #10","Honkai Series"
"36872","Vill-V #9","Honkai Series"
"36871","Vill-V #8","Honkai Series"
"36870","Vill-V #7","Honkai Series"
"36869","Vill-V #6","Honkai Series"
"36868","Vill-V #5","Honkai Series"
"36867","Vill-V #4","Honkai Series"
"36866","Minthara #1","Baldur's Gate 3"
"36865","Noctis #4","Punishing: Gray Raven"
"36864","Noctis #3","Punishing: Gray Raven"
"36863","Reno #2","Final Fantasy VII"
"36862","Reno #1","Final Fantasy VII"
"36861","Ayumi Yurino #7","Ichizu Bitch Chan"
"36860","Ayumi Yurino #6","Ichizu Bitch Chan"
"36859","Ayumi Yurino #5","Ichizu Bitch Chan"
"36858","Ayumi Yurino #4","Ichizu Bitch Chan"
"36857","Ayumi Yurino #3","Ichizu Bitch Chan"
"36856","Ayumi Yurino #2","Ichizu Bitch Chan"
"36855","Ayumi Yurino #1","Ichizu Bitch Chan"
"36854","Lee Hakhyun #1","Omniscient Reader's Viewpoint"
"36853","Cecilia Immergreen #10","Hololive"
"36852","Cecilia Immergreen #9","Hololive"
"36851","Cecilia Immergreen #8","Hololive"
"36850","Takane Lui #12","Hololive"
"36849","Takane Lui #11","Hololive"
"36848","Mizumiya Su #7","Hololive"
"36847","Mizumiya Su #6","Hololive"
"36846","Ninomae Ina'nis #12","Hololive"
"36845","Ninomae Ina'nis #11","Hololive"
"36844","Hissabeth #6","Reverse: 1999"
"36843","Hissabeth #5","Reverse: 1999"
"36842","Hissabeth #4","Reverse: 1999"
"36841","Eren Yeager #5","Attack on Titan"
"36840","Seth Lowell #3","Zenless Zone Zero"
"36839","Tamon Fukuhara #12","Tamon's B-Side"
"36838","Hakkai Shiba #3","Tokyo Revengers"
"36837","Hakkai Shiba #2","Tokyo Revengers"
"36836","Vera #3","Luminions"
"36835","Eiden #9","NU: Carnival"
"36834","Chiriko Tsurumi #1","Anohana: The Flower We Saw That Day"
"36833","Reina Watase #4","Gal x Gal Yuri"
"36832","Reina Watase #3","Gal x Gal Yuri"
"36831","Yua Taooka #4","Gal x Gal Yuri"
"36830","Yua Taooka #3","Gal x Gal Yuri"
"36829","Blood Dupre #2","Alice in the Country of Hearts"
"36828","Alice Liddell #5","Alice in the Country of Hearts"
"36827","Alice Liddell #4","Alice in the Country of Hearts"
"36826","Azul Ashengrotto #13","Twisted Wonderland"
"36825","Kenma Kozume #9","Haikyu!!"
"36824","Osamu Miya #3","Haikyu!!"
"36823","Atsumu Miya #5","Haikyu!!"
"36822","Azul Ashengrotto #12","Twisted Wonderland"
"36821","Nautika #9","Reverse: 1999"
"36820","Nautika #8","Reverse: 1999"
"36819","Xu Ze #8","Boundless Utterance"
"36818","Lu Heyang #7","Boundless Utterance"
"36817","Lohen #1","Genshin Impact"
"36816","Stay Gold #4","Uma Musume: Pretty Derby"
"36815","Utage Kinoshita #6","Tamon's B-Side"
"36814","My Melody #10","Sanrio"
"36813","Dan Heng #11","Honkai: Star Rail"
"36812","Blood Dupre #1","Alice in the Country of Hearts"
"36811","Alice Liddell #3","Alice in the Country of Hearts"
"36810","Alice Liddell #2","Alice in the Country of Hearts"
"36809","Alice Liddell #1","Alice in the Country of Hearts"
"36808","Janna #8","League of Legends"
"36807","Janna #7","League of Legends"
"36806","Janna #6","League of Legends"
"36805","Tendou Satori #2","Haikyu!!"
"36804","Tetsuro Kuroo #5","Haikyu!!"
"36803","Kei Tsukishima #9","Haikyu!!"
"36802","Yuu Nishinoya #8","Haikyu!!"
"36801","Tadashi Yamaguchi #4","Haikyu!!"
"36800","Kazuo #2","DayX"
"36799","Kazuo #1","DayX"
"36798","Scarlett #4","DayX"
"36797","Scarlett #3","DayX"
"36796","Scarlett #2","DayX"
"36795","Scarlett #1","DayX"
"36794","Alex #6","DayX"
"36793","Alex #5","DayX"
"36792","Alex #4","DayX"
"36791","Alex #3","DayX"
"36790","Alex #2","DayX"
"36789","Alex #1","DayX"
"36788","Aesop Carl #10","Identity V"
"36787","Naruko Anjou #4","Anohana: The Flower We Saw That Day"
"36786","Naruko Anjou #3","Anohana: The Flower We Saw That Day"
"36785","Naruko Anjou #2","Anohana: The Flower We Saw That Day"
"36784","Naruko Anjou #1","Anohana: The Flower We Saw That Day"
"36783","Victor Grantz #6","Identity V"
"36782","Ticket Taker #2","The Freak Circus"
"36781","Hong Kihoon #3","Red Thread Quest"
"36780","Azul Ashengrotto #11","Twisted Wonderland"
"36779","Norman #4","The Promised Neverland"
"36778","Kiperina #7","Reverse: 1999"
"36777","Illuga #1","Genshin Impact"
"36776","AUBREY #9","OMORI"
"36775","Lucy Heartfilia #16","Fairy Tail"
"36774","Meiko Honma #6","Anohana: The Flower We Saw That Day"
"36773","Meiko Honma #5","Anohana: The Flower We Saw That Day"
"36772","Meiko Honma #4","Anohana: The Flower We Saw That Day"
"36771","Meiko Honma #3","Anohana: The Flower We Saw That Day"
"36770","Jinta Yadomi #2","Anohana: The Flower We Saw That Day"
"36769","Jinta Yadomi #1","Anohana: The Flower We Saw That Day"
"36768","Michiru Torobami #4","The Skirt Sings at the Landing"
"36767","Michiru Torobami #3","The Skirt Sings at the Landing"
"36766","Michiru Torobami #2","The Skirt Sings at the Landing"
"36765","Michiru Torobami #1","The Skirt Sings at the Landing"
"36764","Kiki Haruma #4","The Skirt Sings at the Landing"
"36763","Kiki Haruma #3","The Skirt Sings at the Landing"
"36762","Kiki Haruma #2","The Skirt Sings at the Landing"
"36761","Kiki Haruma #1","The Skirt Sings at the Landing"
"36760","Mizumiya Su #5","Hololive"
"36759","Mizumiya Su #4","Hololive"
"36758","Michiko #7","Identity V"
"36757","Ganji Gupta #5","Identity V"
"36756","Matthias Czernin #5","Identity V"
"36755","Matthias Czernin #4","Identity V"
"36754","Matthias Czernin #3","Identity V"
"36753","Mukuro Ikusaba #2","Danganronpa: Trigger Happy Havoc"
"36752","Zakuro Fujiwara #2","Tokyo Mew Mew"
"36751","Zakuro Fujiwara #1","Tokyo Mew Mew"
"36750","Pudding Fong #1","Tokyo Mew Mew"
"36749","Monaca Towa #2","Danganronpa Another Episode: Ultra Despair Girls"
"36748","Monaca Towa #1","Danganronpa Another Episode: Ultra Despair Girls"
"36747","Lettuce Midorikawa #1","Tokyo Mew Mew"
"36746","Mint Aizawa #1","Tokyo Mew Mew"
"36745","Iuno #13","Wuthering Waves"
"36744","Iuno #12","Wuthering Waves"
"36743","Baby Blue #4","Reverse: 1999"
"36742","Kuromi #12","Sanrio"
"36741","Lucilla #5","Wuthering Waves"
"36740","Lucilla #4","Wuthering Waves"
"36739","Ruan Mei #5","Honkai: Star Rail"
"36738","Sparkle #11","Honkai: Star Rail"
"36737","Norman #3","The Promised Neverland"
"36736","Norman #2","The Promised Neverland"
"36735","Norman #1","The Promised Neverland"
"36734","Raito Kitakata #7","18TRIP"
"36733","Ushio Kurama #9","18TRIP"
"36732","Mafuyu Asahina #14","Project SEKAI: Colorful Stage!"
"36731","Chinatsu Kano #15","Blue Box"
"36730","Venti #10","Genshin Impact"
"36729","Saku Natsusawa #2","The Fragrant Flower Blooms with Dignity"
"36728","Kaizer #1","Honor of Kings"
"36727","Rui Kamishiro #19","Project SEKAI: Colorful Stage!"
